what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038808758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038811192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038812732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038813078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038815755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038817017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038817582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038818773
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618038818792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038819005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038820829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038822513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038822979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038825199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038826144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038826551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038827814
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618038827842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038828051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038830646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038832479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038832787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038834783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038835665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038836042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038837310
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618038837333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038837522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038840209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038841426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038841717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038844870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038845730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038846167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038847493
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618038847516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038847741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038851219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038852533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038852921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038854947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038855725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038856096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038857505
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618038857528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038857721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038860390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038861952
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618038872222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618038874906
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618038876358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038879283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038879468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038880844
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1618038894654
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1618038894656
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1618038894860
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1618038894860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038896600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038900972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1618038901004
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618038904150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038904929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1618038904972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038908731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038910358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1618038910405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618038911040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038911695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038917066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038918206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038920733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1618038921484
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618038921748
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618038921749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1618038921770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038930908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038935265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1618038935287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038955024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038960048
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618038977030
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618038977152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618038981364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618038981605
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618038982160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038984775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038985023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038985980
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618038989053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618038993176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618038993440
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618038995367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038997626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618038997995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618038999068
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039010914
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618039011065
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039011065
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039014521
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039014645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618039019766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618039019992
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618039020241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618039020496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618039020752
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618039022707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1618039023480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039027788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039204605
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039205406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039209582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039209997
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039210846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039211301
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618039211344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039211364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039214232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039215790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039216283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039220538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039221683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039222019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039223262
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618039223288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039223288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039224898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039225744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039226313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039228655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039229608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039229945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039231317
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618039231340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039231530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039236479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039238607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039239442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039242321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039243386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039243755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039244850
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618039244983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039245033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039247279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039249938
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039257527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618039258476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039259286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039260163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1618039260611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039281706
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039283871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039283936
executed,command,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.openFileSearchPage",1618039283955
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039288567
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039288679
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039290713
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039291045
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039291159
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039300575
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039300884
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039303337
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039303610
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039306024
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039306383
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039306483
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039309132
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039309460
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039309553
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039313678
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039313951
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1618039326383
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039326383
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039326429
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039326449
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039326467
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039326484
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618039327584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039359846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039367256
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039377364
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039377513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1618039389525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1618039390978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1618039391615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1618039413990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1618039415385
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618039426869
closed,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039426869
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039437175
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1618039437298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1618039444414
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1618039446792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1618039447602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1618039451737
